median,max,min,first_quantile,last_quantile
103.0,12286.0,9.0,74.0,169.0
350.0,4873.0,0.0,247.75,481.25
65.0,12000.0,1.0,44.0,120.0
40.0,857.0,10.0,27.0,62.0
