neighbourhood_cleansed,number_of_hosts,number_of_reviews
Campbell,69,4516
Cupertino,76,4223
Gilroy,21,799
Los Altos,49,2237
Los Altos Hills,29,1903
Los Gatos,48,3400
Milpitas,78,2412
Monte Sereno,14,1099
Morgan Hill,20,535
Mountain View,168,13689
Palo Alto,482,37510
San Jose,1213,84887
Santa Clara,255,14786
Saratoga,40,2151
Sunnyvale,224,12292
Unincorporated Areas,238,23463
