neighbourhood_cleansed,number_of_hosts,number_of_reviews
Anoka,114,3360
Carver,79,2715
Chisago,69,2557
Dakota,159,6632
Hennepin,1274,112870
Isanti,18,538
Le Sueur,20,471
Mille Lacs,46,1741
Pierce,57,3623
Ramsey,453,31195
Scott,48,1689
Sherburne,47,2057
Sibley,2,69
St. Croix,52,3885
Washington,150,7738
Wright,93,3251
