median,max,min,first_quantile,last_quantile
2142.0,99000.0,283.0,1529.0,3184.75
2999.0,306176.0,0.0,1922.25,4483.0
1200.0,150000.0,236.0,844.0,2215.0
499.5,48992.0,309.0,476.75,792.5
