median,max,min,first_quantile,last_quantile
50000.0,39489705.0,8000.0,36143.0,78268.0
64560.5,1688871.0,10000.0,44934.0,105444.75
25000.0,18609607.0,6830.0,17710.5,41571.0
18713.0,56139749.0,6900.0,15000.0,28035.0
