neighbourhood_cleansed,number_of_hosts,number_of_reviews
Dromana,237,14452
Flinders,191,9475
Hastings - Somers,126,7588
Mornington - East,26,1102
Mornington - West,89,5855
Mount Eliza,78,3711
Mount Martha,165,8949
Point Nepean,974,61906
Rosebud - McCrae,413,25973
Somerville,39,2052
