neighbourhood_cleansed,number_of_hosts,number_of_reviews
1er Arrondissement,1167,47404
2e Arrondissement,954,39055
3e Arrondissement,1579,60669
4e Arrondissement,644,22224
5e Arrondissement,838,43314
6e Arrondissement,1003,38273
7e Arrondissement,1323,37464
8e Arrondissement,605,17725
9e Arrondissement,656,18810
