neighbourhood_cleansed,number_of_hosts,number_of_reviews
BALLINA SHIRE COUNCIL,"[  5293297    180748   5021072   6188172   9297870   3563698  11081815
  10833245  12489078  16405183  16971720  20434472  20552559  22944195
  23261940  24269624   8015892  11525528  26890164  27081719  26836686
  46044743  23230126  32297821   3405672  10306459  38519780   8120748
  20751982  22103571  17849916   6781011  30794155  27874521  19722899
  39381161  37844197  50688697  47444186   2516847  43467342  22820184
  54915303  41916060  51705162  56284943 245483220  57682316  59407331
  59658210  62483154   5493772  35680262  63843806  10247514   1600507
  10090330  84414216   6865986   5874854  97044746   1640440  99316967
   5946353 101795548  72822108  17278560 102409245   7191308  93384981
 107108685 108734012 108070868  41971611  31176445  26890451  25336172
  11636527  16754937  96934488  38337810 118447595 111513817   6796399
  77168053  50679819 121578826  22462196 125250175   9821197 132852982
 133445462  84819817   7509928  22388435 101879340 119700858  70752748
 153857118 152421180  22784178  79641310 156506040 156864525 158901958
 158993844  28533735 159409214 159540475  29187972 158244958 107420945
 148343287 163054369   7187949  47804701 140391084  23099290   2806234
 173289767  25328601  52489141  36907920   6478547 148337847 172759444
   1318785  26649547 144697820 110245601 180237432  45779065   2497034
 123953419  88358424   5446160  12301578   2444941 104210303 190217827
 192237697 113902215 168496841 103052573   8279558  11737015 214039589
 218695807   7972651 120606242  59533665  56942688   6514048 220320191
  45197524  73302159  73849683 105773508 226248950  32807632  20917676
 194452623   5037464 228140693   5029993  52304175 121940750    421596
  13587046  22101191 108635302 233258358  24847258 196322175   9588130
  50231997 168006211   5542403 244998448 249109880 250443388   9138815
  19431442  76064339   4360561   1357441 258882045 257680818 174307905
 153469342 114207914  51169094   6444034  11975357 269188048  34030091
 338905680  27914794 208142569  60978328  15937257  13468132  90317861
 158240852  59844857 126163518 298052499   6123783  12781923   2067230
    559141  24205273  14524189  52069661  86202175  88420289  34157784
  95397926 171337812  54809322  53896071 316857611 107920362  88562523
   4591450    360988  44302352 149223300 112994117 330560289 208099940
 213023937 111860933 302182362 118304296   5658268 349950510 174518951
   5343667  68656916  31738826 365342814 339315131 219024089   9245839
 369412228  17669336  12104297 171664312 371569387 372203841   3134309
  15691785 373581132  40320377 138082939  46756281  52354475 347409473
  47925980  46036206 102308226   3898078 240298091 157311797 376431582
  22942214  48909405  33532493 142328143 131483753  19905634   2061491
 378936070 226283389  30443071 124367841  53695810 381283206  13563324
 381894840  22814512  73655411  19009194   5218798  14259758 384148314
 384761493  17026192  82773276 385658089  97652679    219025 387479966
 236876749 392624905 388779796   3277305 392003993 133490090   5982311
  19585298 339978725  36840616 393222276 377024871  97341193 127489771
 346416731 372239409 313328761 338718014   9759163 134453976 390017114
 398517632  43248702  98869822  19552522   8978922   7714481  36669631
 141326509   9534959 107915478 117213127 407374220  60837918  11186563
   1649158  17990863 100761744  80389284 221783293 423749700 134673139
  10185563 325457278  47670032 426697749   2550901 471815686  69766529
   3512661 394640861  26655662  11375681  51118829  15461600 430160023
  19260646 149041039 128970834  24132540 159898063 126025596 239865212
  61265798   8354419 127645804 105178257 432656803 432679746 431777390
  22942561 142547369 278310277 157114759  72246019   9773052 141475698
 126322670 434718924  47610472  24056536 401784918 434976984  10062706
 435165765  67304672 435298958  56130015  57571242 334628498  29208264
 378414030  63560916    543881  24606163 187654697   6702774  51170536
 440771466 258060576  78735784 335460649  63680831 443745288  77318146
 427016798  10242424 450715427  96282245 117378399  96374355  12016674
 177465566  44727731   6927274  32481388 461122046  13732674 461501508
   8921966 463686014   7686715 466110256 131415575 205092355 315652811
  77640224 330318004   6826164  53377734  97212134   1002403 225267203
 285014633  45038759  27637110 179054631  52354623 328007841  12016672
 478775601  92232952  28116620  26849766  28589694]",18993
BYRON SHIRE COUNCIL,[   208641    576938   1003190 ... 367760683  16303608 238161681],123663
CLARENCE VALLEY COUNCIL,"[   285576   8963177  12892383  14733532  14639272   1141853  12128698
   8044093  24166468  22424381  24466263  16303624  26569278  16187360
  28440834  14033193   3960021  29489845  30814065  16519121  24985324
  31499396  35189820  39494420  11002791  20858088  12945977  47591153
  47800802  48094174  12959611  48036624   5409590   8072077  54551144
  55367851  72818918  34158395  38609797  28137284   6537416  13515802
  14191773  81401555  89619663  81347579  92235632  62602700   1874807
  21271643  65173252  38043503   3445130   6518596  31188797    499022
  19673545  82740997   4168259 110897201  12642881  64120645 119448910
  72023986 100447002   5175606 121957633   7256386 108470167 134353103
 135246487   3686816 136502031  80402189 125100514 142761428 141760784
 142901282 146557929  57371549  45418784  31366076  56947460   7389166
 160537039 161080313  18845818 162586870 162680299 162596032  71254354
 160512712 119405252 170807495  69751720  12465074  90391455  29892941
 146674702 171173522   2121879 112444651  61879531 204840351  58116844
 209465575 214348187 215795786 218209784 144186819 104859652  23504322
 118878136 127777100 229315993 229637761   1639551  71749101  29005749
 117071337  44215061  38699041 252875717 160629576  25480602 255495180
  33474221 257937728  49238038   9409477  29182578 166417999 220838177
  53728698 273129081 274655144 215478064 281304077 102112484 252666806
 284378505  51567658  66853043 187406072  26547499 293616092   7138416
 205349650 199578422 295480660   5154634   1159796  60121241 265066514
 128670445 104709460  10957926 326352912   7100999 286204741  83645015
 337010063 158665246   6414412 300906263   9837083 341581090 341665714
 341829313 216338740  72820471 155313947 347593207  73916155  89803495
  19858562 357341972 183272038 362509452 178729192 366327179  40418309
   7980981  57814208  23579908 185783827  66999727 143274859  24077099
 375830884 261697743 314550085  99597870 371728050 377308172  15290794
 285959068 119696659 138880753  45422770 173582959 385798759 367537343
  55589930  24015366 340865049  41014921 253973977 391606854 316276439
  63312818 393790329 394101876   2833524 108637002  57586768 394222999
 135769704 236908063 399150827 172759282   6017730  93988848  55472952
  86025130 404786816 404988318 383537489 192520386 407721318  28471460
  13170419 226887553 411759100 242479899  86668802 412818606  57558251
    355855  90885866 173764526  17827394  53662342   1632853 172747523
 429323829 213401988  96218483  97469942  47338343 240730045 304022832
 431629215 259128849 429166942   1415727  53673200 142585195  80342236
  33251708 251050620  85555205  74561270  50036656   2424891 432767957
  44471258  42458019 131963435  16764574  17691171  53865367 389293005
 452945027  11192145 454386560 175371116   2948820  92213680 449782894
 446423586  43822888  52556525 466633536 301778313 468124278 219048300
 389597082  36600099 472438548 149625705 234919762 473862505  39141724
   4731330  15630383  10236675   8925694]",22055
KYOGLE COUNCIL,"[ 10957926  14110997  17432869  38131246  42192048  16654048  66375150
   1960973 105384576   5284062 139202756 157559832 179226510 199325863
 227110362  50714390  11885741 323548366 349582506 357881350   8735819
 157939459   6303277 380228232 237917552  27571111 159533011 413035325
 173750415  38306588 288005518 206276375]",2622
LISMORE CITY COUNCIL,"[  1340489  10024476  14811031  10491837  21349282   7279257   5326973
   3272228  33802876  16692874   9912693  54911380  57238954  57353484
  30246508  13675189   8541823  23315729   6172099  68742950  78009680
  84982921  95813222  95818543   4570177 106979018  14523595   1198238
  99031227 121021736 121263792 121619619  31500652  42459921  26268960
 154376867 124791859 148170375   1466303 103643729  16976607 165332445
   1601582 173752541 175163831 175758130 180657397  32547697 185835105
 193330757 122309944 207928919  46530185  35834306    276436  49317525
 136142171   4935367  94891773 227380737  23230464 239683414 245678590
 213236128 136099358  17434937 263144631 152743257 103515086 282716209
  78033298 224375254 250815948 307358366  11434228 344678384  96471656
 233246189   7224153 248338704   5945557  76455710  62861183  22176718
 181395380    497332   1810674 378511583 128068310  43823041 390026369
 126180987 339808416  20332376 208612774   8603883  38705325  31000820
   6502354 415711849 103198762   8442302   3862051  16160864 196298421
 102525879 431052634 163886640  25119043  76096221  53389442 451131526
  21159588  28197237  87581831  72766035  86632377 154813436 338223842
 466426093 184912021  17529234  31429416   6441446 349811209   8883630]",6069
RICHMOND VALLEY COUNCIL,"[ 43467237  25476665 105870415   9607915 193759791  98847667  88079664
 112618050  45185532 284831653  24717531 296832923  58660520    608587
   2433932  26502789 341036470 281991983 395684178  22869256   8860312
 141033612  23136247]",1062
TWEED SHIRE COUNCIL,[   569563   3794750   4800366 ... 239395123  45622653 200745398],55011
