median,max,min,first_quantile,last_quantile
219.0,10500.0,8.0,145.25,338.0
226.0,10000.0,0.0,200.0,238.0
84.0,3299.0,21.0,54.0,136.5
57.0,500.0,25.0,41.5,188.0
