neighbourhood_cleansed,number_of_hosts,number_of_reviews
Belize Islands,"[   157752    604999    857431   2267459    911311   6334784    727841
   7508502   3726010   8690154   8996514   1120393   9430792   9968080
  10546084    380888  12535449  13100806  14053182   8003973  19450284
  20666628  20847705  23299192  24272181   2134916  25643683  25998251
  27842054  28461667  29921817  30838439  32582832  33357511  36212095
  37402444  38766913  38941553  38958834  27915952  41566808  43775096
  44687690  45444370  46226123  41327997  43962459  47480777  47639077
  48093824  49014327  52702883  28119422  55546205  60442259  61411749
  61657131   5960692  65390255  66104349  12050173  63513121  71120105
  71994445  73808703  70387245  27483276  76414486  39447906  48844936
  88796268  85339670  93123112  93171205  46078298  23527303  58699516
 104924514  70870881  98145906 107942109 109284423 111045216 115192371
 116422808  19827053 120438710 121111750 122844887 122850099  46177748
  46973413 127097068  76462031 131651367 131811011 133981431  94965498
 127814329 139883288 141027290   9631757  91005746 143951272 144478335
 144636816  52179969 146517735 147366013   7857986  74539158 105638793
 151270790 157953531 148807437 158852921  98494358 167995508  81705728
  60029744 168978049    722631 161021579 174589498  74902895 183469730
 185423538 186390923 187817061 188043858  58769000   3671011  52524083
 189206205 197790527   2342237 203551366 206258969  67450103  52325912
 214912903  21484509 219496325  76465945 135893916 227928529  59990092
  99427987   4711570 173105695 232894525 234131000  28403527 235554124
 158469849 239385123  45929380  70239909 241061744 179419593 170091804
 242590238 245562846  98681282 246762141  23739236    817117 144130330
 255407571 254339555 248541657 251310177  13409237 266517702 268368288
 176969089 218085293 272559975 269081577 164339628 272855481 280682519
 284723839 238195409 230359550 147552927 259514774 291018868 221411195
 291875349 125574782 300809496  55146747 137516140 287149977 305734367
  43085312 309716668 184711125 313762420 315936854 325257803  60146358
 327787099 101963413  98038412 328483591 331741904  91402668 335627068
 337501542 335595596 435219161 110307075 339391564   7026848  88200158
  28469122   8801829 369898505 145018600 370946329 377785136  63315922
 382875785 123247651 384217460 197556576 348426210  15308338 314021211
 388160988 372602323 389820570 390391329 390558710 138504990 376430241
 394301266 394697923  54601242  12621502 293134913 237102448 401714860
   9152055  76598410  72404857  67893066 402636567 411655273  14050698
 339166521 372956981  42900998 425191874 425485622 426910560  57401607
 427948310 420828809 413553460 429412639 410332219  81211376 411601578
 432194135 224052397 432925427  25618528 253900798 436421574 406013307
  23028905 163023207 444062147 431438250 373269678  65986689 448494874
 449355713 449591531    391230 334515466  12789677 357890392  64050618
 453830266  22171131 458902424 376174308 210934594 330085258 462506975
 330401467  72790975 468004871  24616610 469145241 475000758 476959796
 479775949]",27843
Belize Mainland,"[190152663   2917510   5792357   6101757   9315171   9451825  10700587
  13406334  21064904  24731119   8554313  26323792  37736866  42386263
  42612091  44126263  44890390  45026561  71837120  49166199  72343951
  31689509  84574598 109660372 111623185 116852394 117163321 118222535
  81192608 120975976  69118210 129637312 131192716 134910469 136631114
 130129695 148435625 152891603 161469203 162423896  57457406 113657983
 161021579  76414486 166573434 155650395 162172283  41571680 149872304
 191462273 195147064 114066337 201000179 202573378 205945189 206538787
 215782210 216343596 217770661 222699864  78137612  44931447  46973413
 175434051 233906414 143311575 234893400 236806325  50019357 239121410
 241671222 241734191 242760339 245403799 245558096 246819705 247273301
 249277530 155030098 210024134    345885 258223734 267471480 143791448
 272559975 276108840 280324909 284307243 265015573 238271484   6310162
 297195087 298775416 270700558 247112190   1201732  32232632 146344331
 307349370 315421451 267698493 153101001 327923788  97117310 336552617
 337603062 107073742   7026848 372310608 209313067  34704358 242590238
 189206205 369207208 395254644 397570448 413921688 338846332 420993158
 421322150 446148110  43307110  28540396 432808083 435105046 436826051
 238202563 442851964 446696588 447902109 441899788 449685949 458487156
 315917543 459600766 457627641   1467792 466051139  73103368 387256925
 469897378   9188042 430973408 149219311 476089317 478149658]",6126
Cayo,"[   735525    817242   1586187   2084006   2556131   8750607  22923135
  22800660  23499058  24187672  25105475  27234580  27371674  28403527
  29641332  35456693  38183609  45374193  46819996  44199832  48856854
  48970192  50236830  35805826   4768636  51983681    682330  57260493
  57508199  58016641  63093198  22825438  64977269  12050173  65911681
  37610562  57115389  77690659  78413902  79075770  84778095  84937380
  86166825  91023643  21223928  95797328 100219117  74235812  72943280
  61596706 105268516 105345185 108557941    970759  76414486 110512261
 111666560  97861043  84127503 115825277 117813391  57797970 119377197
 119583818 110152449  73158978 127920202 128592928 129176680  39946721
 134137889 107202270  98288041 104924514 140469221 145194031 146876000
  43141320   6999620  75014132  42726993   9887199 159869701 102636225
  89590968 133408155 179478722 108726717 147496695 169614786 130432445
 174720138 176447457 178284067 180554437 112950769 184862972  44621173
  98004629 190839864 107561412  27597123 196402437 195718628  96072999
 209350770 183396336  37825025 211487445 214648886 214997453 183440775
  72483617 225666477  14298025 216343596 228965497  97891828  97303618
 230055677 235707542 218956523  15273468  55478575 241929733 242801848
 229124281 121129838 246613849 100510392 248460107  91762138 127724431
  98282879  56346777   2066467  27131197 262466447 169972454 260987855
 265181938 243205907 266348879  23043714  47271234 259510573 275071158
  13587775 247015395  94198765 295553032 295902593 265015573 301539869
 110214476  23857663  98380882 262470250   8003973 183831739 300198133
  36298679 104812887 321645505 168448702 157308852 279770198 330849997
 202389436 334465476 284603186 225772491  92548057 180009469 133569483
 245845698 375378574 341048762 378142848 379408824 111194373 391400143
 393686642 228025343 382392408 126301104 202369165 411601578 407523414
 206258969 308598877 189543497 420151456 426983770 331822980 426355301
 394972587 432204558 148364493 430972434 436753996  82414606 438771620
 328838001 444489014 176269712 183811124 243666934 119437905 456040204
 456796403 464240125 175434051 465478991 465811606 466427587  18661887
 458244319 325080165 187890941 470733865 446064998 472123128 102127698
 468877663 478084548 423855651]",9118
Corozal,"[  3843219  89385464  51172579  39978262  89409541 108742749 120815636
 141849847 142045688 156792208   6279826  21209933 113540742 175686669
 180675009 188890455 215058956 225283124 107162734 231291677 227673844
 146494683 244328284 247700242 246677010 201644597 258285276 261195464
 264866240 273152201 222767840 285496823 277493423  23130110 298898451
 300840534 301221863 302416150 139738307 323439493 330086255 331033875
 331444253 232023346  90995023 343957751 346081194 346457365 157046811
 138235598 369857914 371290134 350463943 375769845 122313575 282626602
 212162235   9634555  44173414 333885940 231176248 439742220 120702634
  58312926 134798798 245622653  64498089 426324421 454816310 460919532
 245150587 399129257  77882033 476709141 477351269 222272283]",1769
Orange Walk,"[ 18105807  48785884  68499667 121406085 160320053 166385933 171971498
 178627421  49198827 233098194  31878159 191590424 400230632 413377930
  78894320]",495
Stann Creek Islands,"[  4455434  71725573 120977046 124771795 128933449 178982714  69800239
 374195948   4724014]",333
Stann Creek Mainland,"[   567809    733857   1110584   1512929  10051420  12934670  14080482
   6562410  10998068  15048631 261868426  22121955  22501021  23969147
  24970020  25046376  16309281  39345309  43892918  43958329  33614672
  41092862  45000999  16831666  16354278  50875428  52665457  55950970
  56207939  13353827  58097670  32483130  63361071  67991047  76414486
  71725573  72483617  76373228  76677074  27010739  83308308  23621424
  95742038  85985353  96865934  99941180 102699419  98715841 106927859
 107756430   9787335  25660184 105701895 114269146 119614307 120899304
 125883217 132360282 133121846 137870493 137986327 138608650 143431215
 144575712 134929490  97022480 151350251 151458642 152523257 124068752
 110170024 162518993 165901341  79521004  93564386 169768168  47374701
  64042408 140227698 191864657  44930752 193784526 195634670 197497699
 204331585 160615050 212988722 211931269 216308428 216314983 219353903
 227976836 231021607 157190215   1168023  33772768 235954504 237224970
 240902506 247201063 245133435 245710641 207029559 111328635  98296151
 249673501 251726874 210024134  23432978 145051531 260218539 266499602
 271659590  97306259 214690310 275833622 158736903 278291213 245805705
 292571573 296441625 298660937  88840296 305079870 164485913 309730906
 307349370 313833829  48856854 317126557 321619806 325020536 309533379
 325726479 329283730 112885536 336405264 342341729 312065844 245630055
 345042592 351355177  36365625 362956777  46877365 375022477  10430525
 358260392 357635988 390995737  16430440  40621113  50944698  66102264
 416888107 416972976 197686209   6604393 269272542 423586426 200164187
   2049764 247287887 428398152 430624991 262128439 254221384 432320685
 432925921 419334023 341456999 442039481  33301114 444263815 275671115
 446677467 446937405 148300244 447255619 449840861 444891584 210601327
 450633782 147141877 457642157 134340832  85131128 460485940 334698889
  29483385 461847050 465200828  25138314 174792040 468017892 473188823
 477203582 441098689 137081587 477698500]",8316
Toledo Mainland,"[ 10691980  54254514  54539897 102641960  61238221  65825079 120232276
 160460981 203587674  50846799 259822217 266139146 165092428 182472770
 298382783 314216041 286519718 252420987 335080464 245618124 342628156
   4724014 260690915 355944929  44697607 435059298 457263628 457795535
  12471462 416959168]",241
