neighbourhood_cleansed,number_of_hosts,number_of_reviews
District 1,265,28877
District 10,142,5202
District 11,250,7762
District 12,227,7871
District 13,224,4631
District 14,671,50880
District 2,701,54855
District 3,132,6936
District 4,89,3415
District 5,19,2672
District 6,332,11746
District 7,117,6423
District 8,45,1292
District 9,324,13878
