neighbourhood_cleansed,number_of_hosts,number_of_reviews
Borgo Panigale - Reno,140,6138
Navile,302,16083
Porto - Saragozza,755,65209
San Donato - San Vitale,331,14726
Santo Stefano,793,66481
Savena,126,4515
