median,max,min,first_quantile,last_quantile
1350.0,300000.0,241.0,925.0,2129.0
1500.0,300000.0,0.0,900.0,2508.5
1157.0,900000.0,304.0,768.0,1956.5
500.0,31200.0,300.0,380.0,666.0
