neighbourhood_cleansed,number_of_hosts,number_of_reviews
Anderlecht,203,10460
Auderghem,80,3210
Berchem-Sainte-Agathe,37,922
Bruxelles,1008,96643
Etterbeek,210,7754
Evere,52,1186
Forest,229,5938
Ganshoren,22,542
Ixelles,653,27565
Jette,73,2937
Koekelberg,46,2059
Molenbeek-Saint-Jean,159,6574
Saint-Gilles,419,26644
Saint-Josse-ten-Noode,115,6072
Schaerbeek,300,10196
Uccle,270,7301
Watermael-Boitsfort,74,1982
Woluwe-Saint-Lambert,142,3713
Woluwe-Saint-Pierre,92,1979
